nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 0 1 0 0 0 7 1 6 s 3681.678922685 5.384e-04 2
0 0 1 0 0 0 7 2 6 a 3684.563791347 4.978e-04 2
0 0 1 0 0 0 6 5 2 s 3697.195755145 1.778e-03 3
0 0 0 1 0 0 6 2 4 s 3699.613013384 5.644e-04 4
0 0 0 1 0 0 5 5 1 a 3703.773861885 5.116e-04 1
0 0 0 1 0 0 5 5 0 a 3703.774639589 5.574e-04 2
0 0 1 0 0 0 7 2 5 s 3707.360172308 1.233e-03 2
0 0 1 0 0 0 7 2 5 a 3709.639816232 1.090e-03 2
0 0 1 0 0 0 7 3 5 s 3712.620721835 5.244e-04 2
0 0 0 1 0 0 6 3 3 a 3714.235428894 5.491e-04 2
0 0 1 0 0 0 7 3 5 a 3714.977492420 9.595e-04 2
0 0 0 1 0 0 7 0 7 s 3720.935291347 7.124e-04 2
0 0 1 0 0 0 7 3 4 a 3726.370769800 1.104e-03 2
0 0 0 1 0 0 6 4 3 s 3736.517410144 1.021e-03 4
0 0 0 1 0 0 6 4 2 s 3737.118861257 4.395e-04 3
0 0 1 0 0 0 6 6 0 s 3739.304785251 1.960e-03 3
0 0 1 0 0 0 6 6 0 a 3741.442651161 6.650e-04 3
0 0 1 0 0 0 6 6 1 a 3741.446439453 7.699e-04 2
0 0 1 0 0 0 7 4 4 a 3744.257426204 3.761e-03 2
0 0 1 0 0 0 7 4 3 a 3746.486412053 5.860e-04 2
0 0 0 1 0 0 7 1 6 a 3755.751226561 1.074e-03 2
0 0 0 1 0 0 7 2 6 s 3756.112419264 1.818e-03 3
0 0 0 1 0 0 6 5 2 a 3770.897587938 1.578e-03 3
0 0 0 1 0 0 6 5 1 a 3770.921755145 5.243e-04 3
0 0 1 0 0 0 7 5 3 s 3775.922996861 4.571e-04 2
0 0 0 1 0 0 7 2 5 s 3780.430165009 2.284e-03 3
0 0 0 1 0 0 6 6 0 s 3813.397103086 1.442e-03 3
0 0 0 1 0 0 7 4 4 s 3815.286412053 5.569e-04 2
