nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 1 0 0 0 0 12 6 6 s 1645.102430552 3.938e-04 11
0 0 0 0 1 0 8 5 4 s 1646.454882904 3.810e-04 10
0 0 0 0 1 0 8 5 3 s 1647.062924998 1.166e-04 15
0 0 0 0 0 1 5 4 1 s 1648.292028682 2.614e-04 3
0 0 0 0 1 0 8 5 4 a 1648.976018236 1.717e-04 14
0 0 0 0 1 0 8 5 3 a 1649.659726275 4.172e-04 8
0 0 0 0 0 1 5 4 2 s 1649.754225157 1.568e-03 2
0 0 0 0 0 1 5 4 1 a 1649.943543933 8.876e-04 2
0 0 0 0 0 1 5 4 2 a 1650.386952628 9.463e-04 2
0 1 0 0 0 0 12 6 7 a 1650.591260315 4.129e-04 13
0 1 0 0 0 0 12 6 6 S 1650.591319370 4.109e-04 1
0 1 0 0 0 0 11 9 3 s 1650.728671420 3.329e-04 12
0 1 0 0 0 0 11 9 2 s 1650.728854565 6.333e-04 12
0 0 0 0 0 0 16 12 4 s 1654.104031364 7.392e-04 12
0 0 0 0 0 0 16 12 5 s 1654.104855124 1.274e-03 10
0 0 0 0 0 0 16 12 5 a 1654.169950383 7.542e-04 12
0 0 0 0 0 0 16 12 4 a 1654.170793515 1.251e-03 13
0 0 0 0 0 0 17 9 9 s 1654.748792157 9.012e-04 13
0 0 0 0 0 0 17 9 9 a 1654.788501224 1.436e-03 11
0 1 0 0 0 0 12 6 6 a 1655.116016068 9.527e-04 12
0 1 0 0 0 0 12 8 6 s 1656.082860315 6.047e-04 1
0 1 0 0 0 0 11 9 3 a 1656.606797626 6.348e-04 12
0 1 0 0 0 0 11 9 2 a 1656.607033603 3.329e-04 12
0 0 0 0 0 0 17 9 8 s 1658.525568932 1.404e-03 12
0 0 0 0 0 0 17 9 8 a 1658.569204994 8.320e-04 14
0 0 0 0 0 1 6 1 5 s 1661.738668836 1.020e-03 2
0 0 0 0 0 1 6 2 5 s 1662.018099542 1.117e-04 3
0 0 0 0 1 0 10 0 10 s 1664.181567241 3.259e-04 8
0 0 0 0 1 0 10 1 10 s 1664.182042004 1.380e-03 8
0 0 0 0 1 0 10 1 10 a 1666.688441672 3.971e-04 9
0 0 0 0 1 0 10 0 10 a 1666.688684937 1.128e-03 7
0 0 0 0 1 0 9 2 7 s 1669.503559069 2.543e-03 10
0 0 0 0 1 0 9 3 7 s 1669.882149697 2.176e-04 11
0 0 0 0 1 0 9 2 7 a 1671.211565028 2.216e-04 10
0 0 0 0 1 0 9 3 7 a 1671.551668794 1.313e-03 14
0 0 0 0 0 1 5 5 1 s 1671.862836547 2.256e-04 2
0 0 0 0 0 1 5 5 0 s 1671.870993623 1.087e-04 2
0 0 0 0 0 1 5 5 1 a 1672.178050745 1.087e-04 2
0 1 0 0 0 0 12 7 6 s 1675.989664648 9.980e-04 10
0 1 0 0 0 0 12 7 5 s 1676.738692505 4.550e-04 11
0 0 0 0 1 0 8 6 3 s 1678.114700940 3.220e-04 11
0 0 0 0 1 0 8 6 2 s 1678.138059510 1.490e-04 14
0 0 0 0 1 0 9 6 2 s 1678.138990518 1.213e-04 1
0 0 0 0 0 0 18 5 13 s 1679.307819509 1.005e-03 14
0 0 0 0 0 0 18 5 13 a 1679.382003580 1.662e-03 7
0 0 0 0 0 0 18 6 13 s 1679.396967668 1.811e-03 17
0 0 0 0 0 0 18 6 13 a 1679.470242552 9.311e-04 14
0 0 0 0 1 0 8 6 3 a 1680.239573993 1.444e-04 13
0 0 0 0 1 0 8 6 2 a 1680.269365889 4.405e-04 10
0 0 0 0 0 1 6 2 4 s 1680.826937148 5.309e-04 3
0 1 0 0 0 0 13 3 10 s 1680.883732930 1.267e-03 12
0 1 0 0 0 0 13 4 10 s 1680.983677551 4.566e-04 10
0 1 0 0 0 0 12 7 6 a 1682.542843704 4.452e-04 11
0 0 0 0 0 1 6 2 4 a 1683.313606998 1.092e-04 3
0 1 0 0 0 0 12 7 5 a 1683.435659276 8.580e-04 13
0 0 0 0 0 1 6 3 4 s 1684.039988547 1.087e-04 3
0 1 0 0 0 0 14 1 13 s 1685.887333594 5.995e-04 10
0 1 0 0 0 0 14 2 13 s 1685.887825138 1.411e-03 12
0 1 0 0 0 0 13 3 10 a 1687.140103244 4.226e-04 12
0 1 0 0 0 0 13 4 10 a 1687.215702197 1.243e-03 11
0 0 0 0 0 1 6 3 4 a 1687.865665813 5.182e-04 3
0 0 0 0 0 1 7 0 7 s 1690.228126276 2.666e-04 2
0 0 0 0 0 1 7 1 7 s 1690.398513068 1.175e-01 2
0 0 0 0 0 1 7 1 7 a 1691.311506966 1.089e-03 2
0 0 0 0 0 1 6 3 3 s 1692.953978844 1.863e-03 2
0 1 0 0 0 0 14 2 13 a 1694.834996241 5.805e-04 11
0 1 0 0 0 0 14 1 13 a 1694.835568222 1.532e-03 10
0 0 0 0 1 0 9 3 6 s 1698.236238801 8.246e-04 11
0 0 0 0 1 0 9 3 6 a 1699.900509088 1.720e-04 13
0 0 0 0 0 0 17 10 8 s 1701.417104201 8.399e-04 15
0 0 0 0 0 0 17 10 8 a 1701.442404706 1.325e-03 10
0 0 0 0 0 0 17 10 7 s 1701.911745412 1.359e-03 12
0 0 0 0 0 0 17 10 7 a 1701.937031242 8.399e-04 11
0 0 0 0 1 0 9 4 6 s 1701.979909896 2.878e-04 13
0 1 0 0 0 0 11 10 2 s 1703.150891749 4.282e-04 12
0 1 0 0 0 0 11 10 1 s 1703.150965203 6.305e-04 11
0 0 0 0 1 0 9 4 6 a 1703.371959854 1.721e-03 9
0 0 0 0 0 1 6 4 3 s 1704.643433532 1.466e-03 3
0 0 0 0 0 1 6 4 2 s 1706.056792034 4.727e-04 2
0 0 0 0 0 0 20 1 19 s 1706.201714654 1.918e-03 5
0 0 0 0 0 0 20 2 19 s 1706.202628049 2.467e-03 5
0 0 0 0 0 0 20 2 19 a 1706.405459246 1.571e-03 5
0 0 0 0 0 0 20 1 19 a 1706.406375948 2.164e-03 5
0 1 0 0 0 0 11 10 2 a 1708.533242072 6.487e-04 13
0 1 0 0 0 0 11 10 1 a 1708.533294561 4.012e-04 13
0 0 0 0 0 1 6 4 3 a 1709.832393933 7.076e-04 2
0 0 0 0 0 0 19 4 16 s 1711.065374088 1.180e-03 8
0 0 0 0 0 0 19 3 16 s 1711.066205615 1.818e-03 8
0 0 0 0 0 0 19 3 16 a 1711.177305423 1.159e-03 9
0 0 0 0 0 0 19 4 16 a 1711.178151605 1.867e-03 8
0 0 0 0 0 0 15 15 1 s 1713.216819225 9.666e-04 9
0 0 0 0 0 0 15 15 0 s 1713.216992894 9.988e-04 9
0 0 0 0 0 0 15 15 0 a 1713.261173360 8.740e-04 10
0 0 0 0 0 0 15 15 1 a 1713.261359707 9.988e-04 11
0 0 0 0 1 0 10 1 9 s 1713.476978926 3.321e-04 9
0 0 0 0 1 0 10 2 9 s 1713.482098395 1.099e-03 8
0 0 0 0 1 0 10 1 9 a 1715.433853597 8.582e-04 7
0 0 0 0 1 0 10 2 9 a 1715.437540061 3.542e-04 10
0 1 0 0 0 0 12 8 5 s 1715.839914109 8.994e-04 11
0 1 0 0 0 0 12 8 4 s 1715.883269561 3.317e-04 12
0 0 0 0 1 0 8 7 1 s 1716.081963820 2.089e-04 10
0 0 0 0 1 0 8 7 2 s 1716.081964909 3.692e-04 11
0 0 0 0 1 0 9 4 5 s 1717.177134721 5.077e-04 11
0 0 0 0 1 0 8 7 1 a 1718.150434317 5.239e-04 7
0 0 0 0 1 0 8 7 2 a 1718.150597715 3.506e-04 7
0 0 0 0 0 0 16 13 3 s 1718.440559984 7.993e-04 11
0 0 0 0 0 0 16 13 4 s 1718.441300809 1.203e-03 11
0 0 0 0 0 0 16 13 4 a 1718.498416315 7.700e-04 13
0 0 0 0 0 0 16 13 3 a 1718.499094765 1.222e-03 11
0 0 0 0 1 0 9 4 5 a 1718.803098367 1.890e-04 14
0 1 0 0 0 0 12 8 5 a 1722.038246361 3.317e-04 12
0 0 0 0 0 1 7 1 6 s 1722.068100715 7.857e-04 2
0 1 0 0 0 0 12 8 4 a 1722.100069065 3.300e-03 14
0 1 0 0 0 0 13 4 9 s 1722.949739726 1.165e-03 10
0 1 0 0 0 0 13 5 9 s 1724.163343793 4.284e-04 11
0 0 0 0 0 1 6 5 2 s 1728.504663044 1.021e-03 2
0 1 0 0 0 0 13 4 9 a 1728.581309261 4.566e-04 12
0 1 0 0 0 0 13 5 9 a 1729.561918457 1.120e-03 10
0 1 0 0 0 0 15 1 15 s 1731.290491239 8.700e-04 9
0 1 0 0 0 0 15 0 15 s 1731.291245203 1.709e-03 8
0 0 0 0 1 0 9 5 5 s 1731.454364566 1.926e-04 12
0 0 0 0 0 0 18 6 12 s 1731.676033006 9.311e-04 14
0 0 0 0 0 0 18 6 12 a 1731.740158287 1.595e-03 14
0 0 0 0 1 0 9 5 5 a 1732.406558951 4.952e-04 11
0 0 0 0 0 0 18 7 12 s 1732.625551934 1.626e-03 11
0 0 0 0 0 0 18 7 12 a 1732.685935282 9.761e-04 12
0 0 0 0 1 0 9 5 4 s 1735.977444500 4.981e-04 10
0 0 0 0 1 0 9 5 4 a 1737.102353851 1.926e-04 12
0 1 0 0 0 0 15 0 15 a 1742.828735232 7.888e-04 8
0 1 0 0 0 0 15 1 15 a 1742.829440964 1.730e-03 9
0 1 0 0 0 0 14 2 12 s 1746.778556386 5.122e-04 11
0 1 0 0 0 0 14 3 12 s 1746.780431783 1.463e-03 12
0 0 0 0 0 1 7 2 5 s 1747.124174578 2.061e-04 3
0 0 0 0 1 0 11 1 11 s 1747.599372881 4.236e-04 8
0 0 0 0 1 0 11 0 11 s 1747.599948914 1.224e-03 7
0 0 0 0 0 1 7 3 5 s 1748.528173447 2.573e-04 3
0 0 0 0 1 0 11 0 11 a 1750.132598288 2.649e-04 7
0 0 0 0 1 0 11 1 11 a 1750.133238995 1.343e-03 7
0 0 0 0 0 1 8 0 8 s 1752.864309530 1.252e-03 2
0 0 0 0 0 1 8 1 8 s 1752.865913139 3.214e-04 2
0 0 0 0 0 0 17 11 7 s 1753.933221984 8.102e-04 11
0 0 0 0 0 0 17 11 6 s 1753.939982104 1.386e-03 8
0 0 0 0 0 0 17 11 7 a 1754.015819869 1.683e-03 9
0 0 0 0 0 0 17 11 6 a 1754.022220878 8.102e-04 10
0 1 0 0 0 0 14 2 12 a 1754.079601469 1.431e-03 11
0 1 0 0 0 0 14 3 12 a 1754.079998956 6.071e-04 9
0 1 0 0 0 0 13 5 8 s 1754.564691196 1.083e-03 11
0 0 0 0 1 0 10 2 8 s 1756.296438068 4.904e-04 9
0 0 0 0 1 0 10 3 8 s 1756.429339873 1.364e-03 9
0 0 0 0 1 0 10 2 8 a 1757.900733095 2.006e-03 9
0 0 0 0 1 0 10 3 8 a 1758.015711297 2.900e-04 10
0 0 0 0 0 1 6 6 1 a 1758.098958250 8.659e-04 2
0 0 0 0 0 1 6 6 0 a 1758.111870593 1.344e-03 2
0 0 0 0 0 1 6 6 1 s 1758.487254176 3.277e-04 2
0 0 0 0 0 1 6 6 0 s 1758.487971380 8.980e-04 2
0 1 0 0 0 0 13 5 8 a 1760.109975971 4.284e-04 11
0 0 0 0 1 0 8 8 1 s 1760.221953719 4.236e-04 8
0 0 0 0 1 0 8 8 0 s 1760.222320740 2.857e-04 7
0 1 0 0 0 0 11 11 0 s 1760.907984884 6.804e-04 10
0 1 0 0 0 0 11 11 1 s 1760.908085475 4.301e-04 11
0 1 0 0 0 0 12 9 4 s 1761.986886722 7.822e-04 11
0 1 0 0 0 0 12 9 3 s 1761.987713103 4.136e-04 12
0 1 0 0 0 0 13 6 8 s 1762.075740134 4.468e-04 10
0 0 0 0 1 0 8 8 0 a 1762.211435575 3.711e-04 6
0 0 0 0 1 0 8 8 1 a 1762.211600200 2.857e-04 6
0 0 0 0 1 0 9 6 4 s 1763.022474599 1.697e-04 11
0 0 0 0 1 0 9 6 3 s 1763.137180638 5.959e-04 10
0 0 0 0 0 1 7 3 4 s 1763.556375259 1.795e-04 3
0 0 0 0 1 0 9 6 4 a 1765.116863823 8.798e-04 9
0 0 0 0 1 0 9 6 3 a 1765.262014483 2.070e-04 9
0 1 0 0 0 0 11 11 0 a 1765.783809027 4.783e-04 9
0 1 0 0 0 0 11 11 1 a 1765.784434807 1.072e-03 12
0 1 0 0 0 0 13 6 8 a 1766.561829752 1.097e-03 11
0 1 0 0 0 0 12 9 4 a 1767.766696066 4.136e-04 11
0 1 0 0 0 0 12 9 3 a 1767.768697652 7.704e-04 12
0 0 0 0 0 0 21 0 21 a 1770.105623340 3.807e-03 3
0 0 0 0 0 0 21 1 21 a 1770.106502848 4.158e-03 3
0 0 0 0 0 0 18 7 11 s 1773.754213923 9.761e-04 12
0 0 0 0 0 0 18 7 11 a 1773.817501524 1.554e-03 11
0 0 0 0 0 1 7 4 3 s 1775.861572604 3.340e-04 2
0 1 0 0 0 0 13 6 7 s 1777.227919571 1.052e-03 10
0 0 0 0 0 0 18 8 11 s 1779.937479471 1.566e-03 10
0 0 0 0 0 0 18 8 11 a 1779.987805893 9.258e-04 11
0 0 0 0 0 0 19 4 15 s 1781.955082289 1.938e-03 6
0 0 0 0 0 0 19 5 15 s 1781.956186722 1.105e-03 6
0 0 0 0 0 0 19 4 15 a 1782.041308301 1.160e-03 8
0 0 0 0 0 0 19 5 15 a 1782.044250066 1.834e-03 10
0 1 0 0 0 0 13 6 7 a 1782.293609037 4.468e-04 12
0 0 0 0 0 0 16 14 2 s 1787.680452294 9.284e-04 8
0 0 0 0 0 0 16 14 3 s 1787.680911795 1.257e-03 7
0 0 0 0 0 0 16 14 3 a 1787.731130134 9.434e-04 8
0 0 0 0 0 0 16 14 2 a 1787.731593328 1.151e-03 9
0 0 0 0 0 1 8 1 7 s 1789.849266393 1.157e-03 2
0 0 0 0 0 1 8 2 7 s 1789.873239883 2.117e-04 2
0 0 0 0 1 0 10 3 7 s 1791.421132647 2.706e-04 10
0 0 0 0 1 0 10 3 7 a 1792.892730644 1.609e-03 9
0 1 0 0 0 0 11 6 7 a 1793.034860220 1.059e-03 1
0 0 0 0 1 0 10 4 7 s 1793.140843921 2.028e-03 8
0 0 0 0 0 0 20 2 18 s 1794.132580193 1.440e-03 6
0 0 0 0 0 0 20 3 18 s 1794.133485165 2.105e-03 6
0 0 0 0 0 0 20 3 18 a 1794.282707183 1.507e-03 7
0 0 0 0 0 0 20 2 18 a 1794.283559635 2.071e-03 6
0 0 0 0 1 0 10 4 7 a 1794.457821686 2.601e-04 10
0 0 0 0 0 1 7 5 2 s 1795.344489802 1.573e-04 2
0 1 0 0 0 0 13 7 7 s 1798.215889151 4.441e-04 10
0 1 0 0 0 0 13 7 6 s 1800.139883835 1.009e-03 11
0 0 0 0 1 0 9 7 3 s 1800.334477891 1.926e-04 10
0 0 0 0 1 0 9 7 2 s 1800.334548583 4.266e-04 11
0 1 0 0 0 0 14 3 11 s 1801.279808905 5.828e-04 12
0 1 0 0 0 0 14 4 11 s 1801.315011872 1.290e-03 11
0 0 0 0 1 0 11 1 10 s 1802.149691804 1.310e-03 8
0 0 0 0 1 0 11 2 10 s 1802.150351612 3.388e-04 8
0 0 0 0 1 0 9 7 3 a 1802.356398037 4.654e-04 9
0 0 0 0 1 0 9 7 2 a 1802.357937265 2.057e-04 10
0 1 0 0 0 0 15 2 14 s 1803.514326541 7.039e-04 12
0 1 0 0 0 0 15 1 14 s 1803.515044916 1.558e-03 10
0 0 0 0 0 0 18 8 10 s 1803.769961603 9.505e-04 12
0 0 0 0 0 0 18 8 10 a 1803.831003485 1.534e-03 10
0 0 0 0 1 0 11 1 10 a 1804.061608214 3.905e-04 7
0 0 0 0 1 0 11 2 10 a 1804.062969748 1.085e-03 10
0 1 0 0 0 0 13 7 7 a 1805.046265760 1.014e-03 10
0 1 0 0 0 0 13 7 6 a 1807.287728568 5.641e-04 13
0 1 0 0 0 0 14 3 11 a 1807.381524778 1.331e-03 9
0 1 0 0 0 0 14 4 11 a 1807.406446744 4.922e-04 10
0 0 0 0 0 0 17 12 6 s 1812.381084596 8.355e-04 10
0 0 0 0 0 0 17 12 5 s 1812.381803881 1.300e-03 10
0 0 0 0 0 0 17 12 6 a 1812.445413603 1.321e-03 8
0 0 0 0 0 0 17 12 5 a 1812.445835313 8.355e-04 8
0 1 0 0 0 0 15 1 14 a 1812.608023657 7.863e-04 10
0 1 0 0 0 0 15 2 14 a 1812.608782912 1.616e-03 11
0 1 0 0 0 0 12 10 2 s 1814.029697719 4.398e-04 13
0 1 0 0 0 0 12 10 3 s 1814.029704178 7.692e-04 12
0 0 0 0 1 0 10 4 6 s 1815.949324953 2.031e-04 9
0 0 0 0 1 0 10 4 6 a 1817.477201766 6.504e-04 6
0 1 0 0 0 0 12 10 3 a 1819.337063409 4.340e-04 12
0 1 0 0 0 0 12 10 2 a 1819.337285858 7.407e-04 12
0 0 0 0 0 1 8 2 6 s 1820.482584719 1.565e-03 2
0 0 0 0 0 1 8 3 6 s 1821.012455916 5.501e-04 2
0 0 0 0 0 0 18 9 10 s 1824.370721857 1.464e-03 9
0 0 0 0 0 0 18 9 10 a 1824.409026187 9.648e-04 9
0 0 0 0 1 0 10 5 6 s 1825.448499984 6.170e-04 11
0 0 0 0 1 0 10 5 6 a 1826.451308953 1.959e-04 10
0 0 0 0 0 0 18 9 9 s 1832.411789629 9.775e-04 8
0 0 0 0 0 0 18 9 9 a 1832.458345492 1.461e-03 8
0 0 0 0 1 0 10 5 5 s 1834.562680720 2.199e-04 10
0 0 0 0 1 0 10 5 5 a 1835.840404743 6.452e-04 10
0 1 0 0 0 0 13 8 6 s 1837.411205280 4.740e-04 13
0 1 0 0 0 0 13 8 5 s 1837.581154776 1.033e-03 11
0 0 0 0 1 0 12 0 12 s 1838.308172605 4.985e-04 4
0 0 0 0 1 0 12 1 12 s 1838.308890503 1.443e-03 4
0 0 0 0 1 0 12 1 12 a 1840.873894322 6.120e-04 4
0 0 0 0 1 0 12 0 12 a 1840.873926292 1.467e-03 4
0 0 0 0 0 1 8 3 5 s 1842.634687401 3.056e-04 2
0 1 0 0 0 0 13 8 6 a 1843.435931277 1.081e-03 11
0 1 0 0 0 0 13 8 5 a 1843.655068011 4.185e-04 11
0 0 0 0 1 0 9 8 1 s 1844.042845948 4.884e-04 9
0 0 0 0 1 0 9 8 2 s 1844.043164689 3.356e-04 10
0 0 0 0 1 0 9 8 2 a 1845.996804729 4.934e-04 7
0 0 0 0 1 0 9 8 1 a 1845.997013296 3.947e-04 7
0 0 0 0 0 0 19 5 14 s 1846.479327973 1.749e-03 7
0 0 0 0 0 0 19 6 14 s 1846.511350686 1.104e-03 8
0 0 0 0 0 0 19 5 14 a 1846.548637866 1.067e-03 8
0 0 0 0 0 0 19 6 14 a 1846.581576614 1.761e-03 11
0 0 0 0 0 1 8 4 5 s 1847.205639202 1.168e-04 3
0 1 0 0 0 0 14 4 10 s 1848.840172743 4.973e-04 12
0 1 0 0 0 0 14 5 10 s 1849.336767117 1.272e-03 11
0 0 0 0 1 0 11 2 9 s 1850.265638190 1.059e-03 9
0 0 0 0 1 0 11 3 9 s 1850.308734334 2.399e-04 9
0 1 0 0 0 0 16 0 16 s 1851.079103302 1.004e-03 6
0 1 0 0 0 0 16 1 16 s 1851.080165469 1.795e-03 7
0 0 0 0 1 0 11 2 9 a 1851.770994773 2.810e-04 9
0 0 0 0 1 0 11 3 9 a 1851.809560207 1.075e-03 11
0 0 0 0 0 1 8 4 5 a 1854.024070634 1.588e-03 2
0 1 0 0 0 0 14 4 10 a 1854.155505249 1.296e-03 11
0 1 0 0 0 0 14 5 10 a 1854.545893069 5.622e-04 10
0 0 0 0 1 0 10 6 5 s 1857.712655369 5.452e-04 8
0 0 0 0 1 0 10 6 4 s 1858.077275008 2.140e-04 11
0 0 0 0 0 1 7 7 1 s 1859.706388320 4.267e-04 2
0 0 0 0 0 1 7 7 0 s 1859.707557558 7.419e-04 2
0 0 0 0 1 0 10 6 5 a 1860.181346584 2.453e-04 10
0 0 0 0 1 0 10 6 4 a 1860.635680605 5.613e-04 13
0 0 0 0 0 0 16 15 1 s 1861.510524477 8.874e-04 8
0 0 0 0 0 0 16 15 2 s 1861.510958161 1.241e-03 8
0 0 0 0 0 0 16 15 2 a 1861.554485831 8.811e-04 6
0 0 0 0 0 0 16 15 1 a 1861.554870914 1.257e-03 5
0 1 0 0 0 0 16 1 16 a 1863.032127988 9.115e-04 7
0 1 0 0 0 0 16 0 16 a 1863.033116138 1.747e-03 6
0 0 0 0 0 0 21 2 20 s 1868.767557340 2.506e-03 4
0 0 0 0 0 0 21 1 20 s 1868.768436848 2.976e-03 4
0 0 0 0 0 0 21 1 20 a 1868.978896036 2.534e-03 3
0 0 0 0 0 0 21 2 20 a 1868.979773952 2.960e-03 3
0 1 0 0 0 0 15 3 13 s 1869.386817225 6.410e-04 12
0 1 0 0 0 0 15 2 13 s 1869.387652910 1.757e-03 12
0 0 0 0 0 0 18 10 9 s 1870.726926192 1.815e-03 4
0 0 0 0 0 0 18 10 9 a 1870.751817355 9.505e-04 8
0 1 0 0 0 0 12 11 1 s 1871.550157531 5.070e-04 11
0 1 0 0 0 0 12 11 2 s 1871.550247379 7.533e-04 12
0 0 0 0 0 0 18 10 8 s 1872.109730554 1.360e-03 6
0 0 0 0 0 0 18 10 8 a 1872.137136711 1.546e-03 9
0 0 0 0 0 1 8 5 3 s 1873.195138804 9.136e-04 2
0 0 0 0 0 0 20 3 17 s 1875.913648973 1.365e-03 7
0 0 0 0 0 0 20 4 17 s 1875.914542358 1.993e-03 8
0 0 0 0 0 0 20 4 17 a 1876.025476545 1.364e-03 7
0 0 0 0 0 0 20 3 17 a 1876.026308951 2.027e-03 6
0 0 0 0 0 0 17 13 5 s 1876.311257418 9.375e-04 5
0 0 0 0 0 0 17 13 4 s 1876.311904145 1.377e-03 4
0 1 0 0 0 0 12 11 2 a 1876.365709566 4.618e-04 10
0 1 0 0 0 0 12 11 1 a 1876.365799624 7.944e-04 9
0 0 0 0 0 0 17 13 4 a 1876.367966863 1.285e-03 5
0 0 0 0 0 0 17 13 5 a 1876.368506181 1.678e-03 5
0 1 0 0 0 0 15 2 13 a 1876.673798130 7.147e-04 11
0 1 0 0 0 0 15 3 13 a 1876.674549357 1.509e-03 11
0 1 0 0 0 0 13 9 5 s 1882.777849155 4.274e-04 9
0 1 0 0 0 0 13 9 4 s 1882.785357174 1.096e-03 13
0 1 0 0 0 0 14 5 9 s 1887.238786057 5.565e-04 12
0 1 0 0 0 0 13 9 5 a 1888.437901250 9.350e-04 10
0 1 0 0 0 0 13 9 4 a 1888.447526406 4.274e-04 12
0 1 0 0 0 0 14 6 9 s 1891.262753327 1.279e-03 12
0 0 0 0 1 0 11 3 8 s 1891.285042942 1.183e-03 8
0 0 0 0 1 0 11 4 8 s 1891.982989835 3.821e-04 10
0 1 0 0 0 0 14 5 9 a 1892.314363955 1.230e-03 11
0 0 0 0 1 0 11 3 8 a 1892.581079749 2.970e-04 8
0 0 0 0 1 0 11 4 8 a 1893.207380310 1.101e-03 8
0 0 0 0 1 0 9 9 0 s 1893.765252050 5.597e-04 7
0 0 0 0 1 0 9 9 1 s 1893.765425052 4.489e-04 7
0 0 0 0 1 0 10 7 4 s 1894.327042875 8.059e-04 8
0 0 0 0 1 0 10 7 3 s 1894.329206717 2.143e-04 8
0 0 0 0 1 0 9 9 1 a 1895.633455795 5.762e-04 7
0 0 0 0 1 0 9 9 0 a 1895.633700174 4.489e-04 7
0 1 0 0 0 0 14 6 9 a 1895.709342619 5.312e-04 10
0 0 0 0 1 0 10 7 4 a 1896.287627008 1.960e-04 10
0 0 0 0 1 0 10 7 3 a 1896.299159389 5.315e-04 11
0 0 0 0 1 0 12 1 11 s 1898.106651122 4.217e-04 7
0 0 0 0 1 0 12 2 11 s 1898.106970756 1.286e-03 7
0 0 0 0 1 0 12 2 11 a 1899.976543765 4.871e-04 5
0 0 0 0 1 0 12 1 11 a 1899.976935198 1.317e-03 5
0 0 0 0 0 0 19 6 13 s 1904.082041014 1.925e-03 7
0 0 0 0 0 0 19 6 13 a 1904.140318976 1.104e-03 10
0 0 0 0 0 0 19 7 13 s 1904.474221156 1.053e-03 10
0 0 0 0 0 0 19 7 13 a 1904.532023139 1.721e-03 6
0 1 0 0 0 0 14 6 8 s 1914.129349397 5.312e-04 12
0 1 0 0 0 0 14 6 8 a 1919.128205143 1.173e-03 10
0 0 0 0 0 0 18 11 8 s 1922.370706339 1.421e-03 7
0 0 0 0 0 0 18 11 7 s 1922.381433551 1.375e-03 9
0 0 0 0 0 0 18 11 8 a 1922.528453515 9.582e-04 9
0 0 0 0 0 0 18 11 7 a 1922.540216143 1.725e-03 7
0 0 0 0 1 0 11 4 7 s 1922.598266430 1.147e-03 7
0 0 0 0 1 0 11 4 7 a 1923.941910214 3.595e-04 8
0 0 0 0 1 0 11 5 7 s 1928.021419887 3.858e-04 5
0 1 0 0 0 0 16 1 15 s 1928.367346460 8.856e-04 8
0 1 0 0 0 0 16 2 15 s 1928.368194126 1.657e-03 9
0 1 0 0 0 0 15 3 12 s 1928.863913649 1.438e-03 12
0 1 0 0 0 0 15 4 12 s 1928.875248750 7.061e-04 12
0 0 0 0 1 0 11 5 7 a 1928.990521899 1.068e-03 8
0 1 0 0 0 0 14 7 8 s 1929.579924616 1.189e-03 11
0 1 0 0 0 0 14 7 7 s 1932.691934263 5.587e-04 11
0 1 0 0 0 0 12 12 0 s 1934.226729186 5.697e-04 10
0 1 0 0 0 0 12 12 1 s 1934.226879303 7.987e-04 11
0 1 0 0 0 0 13 10 4 s 1934.309024761 5.095e-04 12
0 1 0 0 0 0 13 10 3 s 1934.309552458 8.630e-04 12
0 1 0 0 0 0 15 3 12 a 1934.831680522 6.233e-04 11
0 1 0 0 0 0 15 4 12 a 1934.840344991 1.434e-03 10
0 0 0 0 0 0 22 1 22 a 1935.030897340 4.483e-03 2
0 0 0 0 0 0 22 0 22 a 1935.031776848 4.796e-03 2
0 0 0 0 1 0 13 1 13 s 1936.296737907 7.373e-04 1
0 0 0 0 1 0 13 0 13 s 1936.297346436 1.602e-03 1
0 0 0 0 1 0 10 8 3 s 1937.426457663 6.239e-04 7
0 0 0 0 1 0 10 8 2 s 1937.426797804 3.913e-04 8
0 1 0 0 0 0 16 2 15 a 1937.632580714 8.628e-04 11
0 1 0 0 0 0 16 1 15 a 1937.633352339 1.729e-03 9
0 1 0 0 0 0 12 12 0 a 1938.550470781 8.072e-04 10
0 1 0 0 0 0 12 12 1 a 1938.550546792 5.540e-04 11
0 1 0 0 0 0 14 7 8 a 1938.768143391 5.587e-04 10
0 0 0 0 1 0 13 0 13 a 1938.898438393 7.736e-04 2
0 0 0 0 1 0 13 1 13 a 1938.899029575 1.560e-03 2
0 0 0 0 1 0 10 8 3 a 1939.334567800 3.835e-04 10
0 0 0 0 1 0 10 8 2 a 1939.334572684 5.342e-04 10
0 1 0 0 0 0 13 10 3 a 1939.526786509 5.095e-04 12
0 1 0 0 0 0 13 10 4 a 1939.527561162 9.321e-04 10
0 0 0 0 0 0 16 16 0 s 1939.645384759 1.052e-03 5
0 0 0 0 0 0 16 16 1 s 1939.645573377 1.143e-03 5
0 0 0 0 0 0 16 16 1 a 1939.683168211 1.115e-03 4
0 0 0 0 0 0 16 16 0 a 1939.683356949 1.143e-03 4
0 1 0 0 0 0 14 7 7 a 1942.416692694 1.106e-03 12
0 0 0 0 1 0 11 5 6 s 1943.876248907 7.854e-04 7
0 0 0 0 1 0 11 5 6 a 1945.179400329 3.639e-04 8
0 0 0 0 0 0 17 14 4 s 1945.292829822 8.947e-04 6
